,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
138,London Boulevard,2010,6.2,52        ,45875,R,https://imdb.com/title/tt1213648/,Crime,Drama,,Colin Farrell,Keira Knightley,Ray Winstone,0,0,0,1,103,25000000,8307227
139,Vampires Suck,2010,3.4,18        ,45742,PG-13,https://imdb.com/title/tt1666186/,Comedy,,,Jenn Proske,Matt Lanter,Diedrich Bader,45,0,0,7,82,20000000,80547866
140,Death at a Funeral,2010,5.7,51        ,45692,R,https://imdb.com/title/tt1321509/,Comedy,,,Chris Rock,Martin Lawrence,Keith David,0,0,0,6,92,21000000,49050886
141,Fair Game,2010,6.8,69        ,45524,PG-13,https://imdb.com/title/tt0977855/,Biography,Drama,Thriller,Naomi Watts,Sean Penn,Sonya Davison,0,0,4,8,108,22000000,25806953
142,The Runaways,2010,6.5,65        ,45430,R,https://imdb.com/title/tt1017451/,Biography,Drama,Music,Kristen Stewart,Dakota Fanning,Michael Shannon,0,0,0,6,106,10000000,4681651
143,How Do You Know,2010,5.4,46        ,43601,PG-13,https://imdb.com/title/tt1341188/,Comedy,Drama,Romance,Reese Witherspoon,Paul Rudd,Owen Wilson,0,0,0,3,,120000000,48668907
144,Black Death,2010,6.4,71        ,43111,R,https://imdb.com/title/tt1181791/,Action,Drama,History,Eddie Redmayne,Sean Bean,Carice van Houten,0,0,3,7,102,,390006
145,You Will Meet a Tall Dark Stranger,2010,6.3,51        ,43003,R,https://imdb.com/title/tt1182350/,Comedy,Drama,Romance,Anthony Hopkins,Naomi Watts,Josh Brolin,0,0,2,6,,22000000,36015260
146,The Company Men,2010,6.7,69        ,42714,R,https://imdb.com/title/tt1172991/,Drama,,,Ben Affleck,Chris Cooper,Tommy Lee Jones,0,0,2,11,104,15000000,8087000
147,Somewhere,2010,6.3,67        ,41701,R,https://imdb.com/title/tt1421051/,Comedy,Drama,,Stephen Dorff,Elle Fanning,Chris Pontius,0,0,4,7,97,7000000,14788642
148,MacGruber,2010,5.5,43        ,41542,R,https://imdb.com/title/tt1470023/,Action,Comedy,,Will Forte,Kristen Wiig,Val Kilmer,0,0,0,1,90,10000000,9322895
149,Conviction,2010,7.2,61        ,41336,R,https://imdb.com/title/tt1244754/,Biography,Crime,Drama,Hilary Swank,Sam Rockwell,Melissa Leo,0,0,9,9,107,12500000,11104555
150,Diary of a Wimpy Kid,2010,6.2,56        ,41174,PG,https://imdb.com/title/tt1196141/,Comedy,Drama,Family,Zachary Gordon,Robert Capron,Rachael Harris,0,0,5,9,120,15000000,76196538
151,Tooth Fairy,2010,5.0,36        ,40803,PG,https://imdb.com/title/tt0808510/,Comedy,Family,Fantasy,Dwayne Johnson,Ashley Judd,Julie Andrews,0,0,1,4,101,48000000,112462508
152,Trust,2010,6.9,60        ,40516,R,https://imdb.com/title/tt1529572/,Crime,Drama,Thriller,Clive Owen,Catherine Keener,Liana Liberato,0,0,1,3,106,4000000,595802
153,Catfish,2010,7.1,65        ,40059,PG-13,https://imdb.com/title/tt1584016/,Documentary,Drama,Mystery,Nev Schulman,Ariel Schulman,Henry Joost,0,0,2,7,87,,3533711
154,Stake Land,2010,6.5,66        ,39946,R,https://imdb.com/title/tt1464580/,Drama,Horror,Sci-Fi,Connor Paolo,Nick Damici,Kelly McGillis,0,0,3,11,98,650000,405380
155,Stone,2010,5.4,58        ,39800,R,https://imdb.com/title/tt1423995/,Drama,Thriller,,Edward Norton,Milla Jovovich,Robert De Niro,0,0,0,0,105,22000000,10300416
156,13,2010,6.1,29        ,39727,R,https://imdb.com/title/tt0798817/,Crime,Drama,Thriller,Sam Riley,Alice Barrett,Gaby Hoffmann,0,0,1,1,91,,3701600
157,The Ward,2010,5.6,38        ,39562,R,https://imdb.com/title/tt1369706/,Horror,Mystery,Thriller,Amber Heard,Mamie Gummer,Danielle Panabaker,0,0,0,0,89,10000000,5343820
158,The Spy Next Door,2010,5.4,27        ,39228,PG,https://imdb.com/title/tt1273678/,Action,Comedy,Family,Jackie Chan,Amber Valletta,Billy Ray Cyrus,0,0,0,2,94,28000000,66166000
159,Undisputed 3: Redemption,2010,7.4,,37935,R,https://imdb.com/title/tt1156466/,Action,Crime,Drama,Scott Adkins,Mykel Shannon Jenkins,Mark Ivanir,0,0,3,4,,3000000,285709
160,In a Better World,2010,7.6,65        ,37743,R,https://imdb.com/title/tt1340107/,Drama,Romance,,Mikael Persbrandt,Trine Dyrholm,Markus Rygaard,0,1,12,24,118,5500000,13004504
161,Greenberg,2010,6.1,76        ,35295,R,https://imdb.com/title/tt1234654/,Comedy,Drama,Romance,Ben Stiller,Greta Gerwig,Jennifer Jason Leigh,0,0,2,15,107,,6344112
162,Wild Target,2010,6.8,41        ,34883,PG-13,https://imdb.com/title/tt1235189/,Action,Comedy,Crime,Bill Nighy,Emily Blunt,Rupert Grint,0,0,0,0,98,8000000,3494154
163,Cyrus,2010,6.3,74        ,33292,R,https://imdb.com/title/tt1336617/,Comedy,Drama,Romance,John C. Reilly,Marisa Tomei,Jonah Hill,0,0,0,6,91,7000000,9933873
164,Rubber,2010,5.8,59        ,33205,R,https://imdb.com/title/tt1612774/,Comedy,Fantasy,Horror,Stephen Spinella,Roxane Mesquida,Wings Hauser,0,0,5,3,82,500000,101729
165,The Illusionist,2010,7.5,82        ,32933,PG,https://imdb.com/title/tt0775489/,Animation,Drama,Family,Jean-Claude Donda,Eilidh Rankin,Duncan MacNeil,0,1,6,32,90,17000000,6007194
166,The Killer Inside Me,2010,6.1,53        ,32604,R,https://imdb.com/title/tt0954947/,Crime,Drama,Thriller,Casey Affleck,Kate Hudson,Jessica Alba,0,0,2,5,109,13000000,4052191
167,6 Souls,2010,6.1,28        ,31719,R,https://imdb.com/title/tt1179069/,Horror,Mystery,Thriller,Julianne Moore,Jonathan Rhys Meyers,Jeffrey DeMunn,0,0,0,0,112,22000000,3205167
168,The Whistleblower,2010,7.1,59        ,30962,R,https://imdb.com/title/tt0896872/,Biography,Crime,Drama,Rachel Weisz,Monica Bellucci,Vanessa Redgrave,0,0,8,11,112,,1870392
169,Death Race 2,2010,5.6,,30277,R,https://imdb.com/title/tt1500491/,Action,Crime,Sci-Fi,Luke Goss,Lauren Cohan,Sean Bean,0,0,0,0,,7000000,
170,Tomorrow When the War Began,2010,6.2,54        ,29920,R,https://imdb.com/title/tt1456941/,Action,Adventure,Drama,Caitlin Stasey,Rachel Hurd-Wood,Lincoln Lewis,0,0,8,14,,25000000,16533595
171,The Way,2010,7.4,64        ,29504,PG-13,https://imdb.com/title/tt1441912/,Comedy,Drama,,Martin Sheen,Emilio Estevez,Deborah Kara Unger,0,0,1,8,,,13348704
172,Happythankyoumoreplease,2010,6.8,45        ,28838,R,https://imdb.com/title/tt1481572/,Comedy,Drama,Romance,Josh Radnor,Malin Akerman,Zoe Kazan,0,0,1,3,100,,853862
173,Another Year,2010,7.3,80        ,27199,PG-13,https://imdb.com/title/tt1431181/,Comedy,Drama,,Jim Broadbent,Ruth Sheen,Lesley Manville,0,1,23,55,129,8000000,19722766
174,The Conspirator,2010,6.9,55        ,27184,PG-13,https://imdb.com/title/tt0968264/,Crime,Drama,History,Robin Wright,James McAvoy,Tom Wilkinson,0,0,2,3,122,25000000,15625544
175,Nanny McPhee Returns,2010,6.1,52        ,27125,PG,https://imdb.com/title/tt1415283/,Comedy,Family,Fantasy,Emma Thompson,Maggie Gyllenhaal,Ralph Fiennes,0,0,1,2,109,35000000,93251121
176,Secretariat,2010,7.2,61        ,25808,PG,https://imdb.com/title/tt1028576/,Biography,Drama,Family,Diane Lane,John Malkovich,Margo Martindale,0,0,3,6,123,35000000,60321861
177,Tekken,2010,4.8,,25768,R,https://imdb.com/title/tt0411951/,Action,Crime,Drama,Jon Foo,Kelly Overton,Cary-Hiroyuki Tagawa,0,0,0,0,87,30000000,1697207
178,Rare Exports,2010,6.7,71        ,25333,R,https://imdb.com/title/tt1401143/,Adventure,Fantasy,Horror,Jorma Tommila,Onni Tommila,Peeter Jakobi,0,0,12,2,84,1948000,4028971
179,The Warrior's Way,2010,6.3,45        ,24952,R,https://imdb.com/title/tt1032751/,Action,Fantasy,Western,Dong-Gun Jang,Kate Bosworth,Geoffrey Rush,0,0,0,0,100,42000000,11103434
180,Vanishing on 7th Street,2010,4.9,50        ,24573,R,https://imdb.com/title/tt1452628/,Horror,Mystery,Thriller,Hayden Christensen,Thandie Newton,John Leguizamo,0,0,0,0,92,10000000,1671196
181,The Perfect Host,2010,6.8,48        ,24292,R,https://imdb.com/title/tt1334553/,Comedy,Crime,Thriller,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,0,0,0,2,,500000,453708
182,Barney's Version,2010,7.3,67        ,23679,R,https://imdb.com/title/tt1423894/,Comedy,Drama,,Paul Giamatti,Rosamund Pike,Jake Hoffman,0,1,18,18,134,30000000,12106921
183,Superman/Batman: Apocalypse,2010,7.1,,23616,PG-13,https://imdb.com/title/tt1673430/,Animation,Action,Adventure,Andre Braugher,Kevin Conroy,Tim Daly,0,0,0,0,,3500000,
184,Justice League: Crisis on Two Earths,2010,7.3,,23308,PG-13,https://imdb.com/title/tt1494772/,Animation,Action,Family,William Baldwin,Mark Harmon,Chris Noth,0,0,0,0,,,
185,Welcome to the Rileys,2010,7.0,50        ,23020,R,https://imdb.com/title/tt1183923/,Drama,,,James Gandolfini,Kristen Stewart,Melissa Leo,0,0,2,3,,,361960
186,Restrepo,2010,7.5,85        ,21638,R,https://imdb.com/title/tt1559549/,Documentary,Biography,War,The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team,Juan 'Doc Restrepo,Dan Kearney,0,1,10,20,93,,1436391
187,I'm Still Here,2010,6.2,48        ,20367,R,https://imdb.com/title/tt1356864/,Comedy,Drama,Music,Joaquin Phoenix,Antony Langdon,Carey Perloff,0,0,1,4,108,,626396
188,Tamara Drewe,2010,6.2,64        ,20149,R,https://imdb.com/title/tt1486190/,Comedy,Drama,Romance,Gemma Arterton,Luke Evans,Dominic Cooper,0,0,3,3,107,,12037973
189,Yogi Bear,2010,4.6,35        ,19873,PG,https://imdb.com/title/tt1302067/,Animation,Adventure,Comedy,Dan Aykroyd,Justin Timberlake,Anna Faris,0,0,2,2,81,80000000,203511958
190,Cemetery Junction,2010,6.9,,19559,R,https://imdb.com/title/tt1196204/,Comedy,Drama,,Christian Cooke,Felicity Jones,Tom Hughes,0,0,0,1,95,,2328877
191,Waiting for Forever,2010,6.0,26        ,19472,PG-13,https://imdb.com/title/tt1296898/,Comedy,Drama,Romance,Rachel Bilson,Tom Sturridge,Richard Jenkins,0,0,1,1,,5000000,25517
192,The Extraordinary Adventures of Adèle Blanc-Sec,2010,6.3,,19389,PG,https://imdb.com/title/tt1179025/,Action,Adventure,Family,Louise Bourgoin,Mathieu Amalric,Gilles Lellouche,0,0,2,1,107,31340000,34604339
193,My Soul to Take,2010,4.8,25        ,19205,R,https://imdb.com/title/tt0872230/,Horror,Mystery,Thriller,Max Thieriot,John Magaro,Denzel Whitaker,0,0,0,1,,25000000,21500813
194,Burke and Hare,2010,6.2,46        ,19040,R,https://imdb.com/title/tt1320239/,Comedy,Crime,History,Bill Bailey,Tom Wilkinson,Michael Smiley,0,0,0,1,91,7500000,4791599
195,Bunraku,2010,6.2,28        ,18824,R,https://imdb.com/title/tt1181795/,Action,Drama,Fantasy,Josh Hartnett,Demi Moore,Woody Harrelson,0,0,0,0,124,25000000,129706
196,Henry's Crime,2010,6.0,49        ,18638,R,https://imdb.com/title/tt1220888/,Comedy,Crime,Drama,Keanu Reeves,Vera Farmiga,James Caan,0,0,0,0,108,12000000,2169799
197,The Yellow Sea,2010,7.3,70        ,17871,R,https://imdb.com/title/tt1230385/,Action,Crime,Drama,Jung-woo Ha,Yoon-seok Kim,Sung-ha Jo,0,0,8,19,157,8170000,15789762
198,Country Strong,2010,6.3,45        ,16916,PG-13,https://imdb.com/title/tt1555064/,Drama,Music,,Garrett Hedlund,Gwyneth Paltrow,Leighton Meester,0,1,1,7,117,15000000,20529194
199,The Reef,2010,5.8,,16570,R,https://imdb.com/title/tt1320291/,Adventure,Drama,Horror,Damian Walshe-Howling,Gyton Grantley,Adrienne Pickering,0,0,0,1,94,,67753
200,Casino Jack,2010,6.2,51        ,16534,R,https://imdb.com/title/tt1194417/,Biography,Comedy,Crime,Kevin Spacey,Barry Pepper,Jon Lovitz,0,1,1,1,108,12500000,1230933
201,Easy Money,2010,6.7,75        ,16259,R,https://imdb.com/title/tt1291652/,Action,Crime,Drama,Joel Kinnaman,Matias Varela,Dragomir Mrsic,0,0,4,1,124,,8444544
202,And Soon the Darkness,2010,5.2,,16071,R,https://imdb.com/title/tt1391034/,Drama,Horror,Mystery,Amber Heard,Odette Annable,Karl Urban,0,0,0,0,91,,177182
203,Extraordinary Measures,2010,6.4,45        ,16050,PG,https://imdb.com/title/tt1244659/,Drama,,,Brendan Fraser,Keri Russell,Harrison Ford,0,0,0,1,106,31000000,15134293
204,Sarah's Key,2010,7.5,59        ,15728,PG-13,https://imdb.com/title/tt1668200/,Drama,War,,Kristin Scott Thomas,Mélusine Mayance,Niels Arestrup,0,0,5,5,111,10000000,24792815
205,Mother's Day,2010,6.3,34        ,15581,R,https://imdb.com/title/tt1434435/,Drama,Horror,Thriller,Rebecca De Mornay,Jaime King,Shawn Ashmore,0,0,0,0,112,11000000,863044
206,Furry Vengeance,2010,3.8,23        ,15387,PG,https://imdb.com/title/tt0492389/,Comedy,Family,,Brendan Fraser,Brooke Shields,Ricky Garcia,0,0,1,1,,35000000,36351945
207,Wrecked,2010,5.3,61        ,14752,R,https://imdb.com/title/tt1316622/,Adventure,Drama,Mystery,Adrien Brody,Caroline Dhavernas,Ryan Robbins,0,0,0,0,91,,229532
208,Des hommes et des dieux,2010,7.2,86        ,14507,PG-13,https://imdb.com/title/tt1588337/,Drama,History,,Lambert Wilson,Michael Lonsdale,Olivier Rabourdin,0,1,19,29,122,4000000,43803417
209,Dylan Dog: Dead of Night,2010,5.1,31        ,14462,PG-13,https://imdb.com/title/tt1013860/,Action,Comedy,Crime,Brandon Routh,Anita Briem,Sam Huntington,0,0,0,1,,20000000,5782515
210,Little Big Soldier,2010,6.9,,14308,PG-13,https://imdb.com/title/tt1319718/,Action,Adventure,Comedy,Jackie Chan,Leehom Wang,Sung-jun Yoo,0,0,0,2,96,25000000,5186427
211,Made in Dagenham,2010,7.2,65        ,14013,R,https://imdb.com/title/tt1371155/,Biography,Comedy,Drama,Sally Hawkins,Bob Hoskins,Andrea Riseborough,0,3,3,14,113,7200000,12629471
212,Marmaduke,2010,4.3,30        ,13973,PG,https://imdb.com/title/tt1392197/,Comedy,Family,,Owen Wilson,Judy Greer,Lee Pace,0,0,0,3,99,50000000,83761844
213,Cats & Dogs: The Revenge of Kitty Galore,2010,4.3,30        ,13508,PG,https://imdb.com/title/tt1287468/,Action,Comedy,Family,Bette Midler,Chris O'Donnell,Jack McBrayer,0,0,1,3,,85000000,112483764
214,Point Blank,2010,6.8,75        ,13224,R,https://imdb.com/title/tt1545759/,Action,Crime,Drama,Gilles Lellouche,Roschdy Zem,Gérard Lanvin,0,0,1,4,81,16000000,9487445
215,Just Wright,2010,5.9,51        ,13105,PG,https://imdb.com/title/tt1407061/,Comedy,Romance,Sport,Queen Latifah,Common,Paula Patton,0,0,1,11,,,21584424
216,Alpha and Omega,2010,5.2,36        ,13052,PG,https://imdb.com/title/tt1213012/,Animation,Adventure,Comedy,Hayden Panettiere,Christina Ricci,Justin Long,0,0,0,1,90,20000000,50507267
217,The Last Circus,2010,6.5,70        ,12832,R,https://imdb.com/title/tt1572491/,Comedy,Drama,Horror,Carlos Areces,Antonio de la Torre,Carolina Bang,0,0,11,21,107,7000000,3604598
218,Smokin' Aces 2: Assassins' Ball,2010,5.1,,12759,R,https://imdb.com/title/tt1319743/,Action,Comedy,Crime,Tom Berenger,Clayne Crawford,Tommy Flanagan,0,0,0,0,86,8000000,
219,Ong-bak 3,2010,5.0,38        ,12756,R,https://imdb.com/title/tt1653690/,Action,,,Tony Jaa,Dan Chupong,Sarunyu Wongkrachang,0,0,0,3,99,,2340516
220,Beauty & the Briefcase,2010,5.5,,12617,PG-13,https://imdb.com/title/tt1493842/,Comedy,Romance,,Hilary Duff,Chris Carmack,Michael McMillian,0,0,0,1,,,
221,Howl,2010,6.7,63        ,12417,R,https://imdb.com/title/tt1049402/,Biography,Drama,Romance,James Franco,Todd Rotondi,Jon Prescott,0,0,2,8,84,,1614810
222,Beyond the Black Rainbow,2010,6.1,49        ,12250,R,https://imdb.com/title/tt1534085/,Horror,Sci-Fi,Thriller,Eva Bourne,Michael J Rogers,Scott Hylands,0,0,0,5,110,1100000,56491
223,30 Days of Night: Dark Days,2010,4.4,,12089,R,https://imdb.com/title/tt1320304/,Horror,Thriller,,Kiele Sanchez,Rhys Coiro,Diora Baird,0,0,0,2,92,,
224,Nine Dead,2010,5.5,,12077,R,https://imdb.com/title/tt0959329/,Crime,Drama,Horror,Melissa Joan Hart,William Lee Scott,John Terry,0,0,0,0,98,2000000,
225,Daydream Nation,2010,6.4,57        ,12053,R,https://imdb.com/title/tt1581835/,Drama,Romance,,Kat Dennings,Reece Thompson,Andie MacDowell,0,0,1,6,,,
226,Hatchet II,2010,5.5,49        ,12010,R,https://imdb.com/title/tt1270835/,Action,Comedy,Horror,Danielle Harris,Kane Hodder,Tony Todd,0,0,0,4,85,800000,156190
227,Mirrors 2,2010,4.9,,11877,R,https://imdb.com/title/tt1576699/,Horror,Mystery,,Nick Stahl,Emmanuelle Vaugier,Evan Jones,0,0,0,0,86,,
228,Twelve,2010,5.7,22        ,11724,R,https://imdb.com/title/tt1407084/,Action,Crime,Drama,Chace Crawford,Emma Roberts,Rory Culkin,0,0,0,1,,5000000,2648195
229,Outrage,2010,6.8,67        ,11694,R,https://imdb.com/title/tt1462667/,Action,Crime,Drama,Takeshi Kitano,Kippei Shîna,Ryô Kase,0,0,0,1,,,8457741
230,Meek's Cutoff,2010,6.5,85        ,11683,PG,https://imdb.com/title/tt1518812/,Drama,Western,,Michelle Williams,Bruce Greenwood,Paul Dano,0,0,7,14,104,2000000,1205257
231,Planet Hulk,2010,6.8,,11674,PG-13,https://imdb.com/title/tt1483025/,Animation,Action,Adventure,Rick D. Wasserman,Lisa Ann Beley,Mark Hildreth,0,0,0,0,,,
232,The Romantics,2010,5.1,43        ,11449,PG-13,https://imdb.com/title/tt1403988/,Comedy,Drama,Romance,Katie Holmes,Anna Paquin,Josh Duhamel,0,0,0,0,95,4500000,191019
233,Please Give,2010,6.6,78        ,10868,R,https://imdb.com/title/tt0878835/,Comedy,Drama,,Catherine Keener,Oliver Platt,Rebecca Hall,0,0,5,18,87,3000000,4313829
234,StreetDance 3D,2010,5.9,,10753,PG-13,https://imdb.com/title/tt1447972/,Drama,Music,Romance,Nichola Burley,Richard Winsor,Ukweli Roach,0,0,0,1,,3500000,
235,Peacock,2010,6.2,,10521,PG-13,https://imdb.com/title/tt1188113/,Drama,Thriller,,Cillian Murphy,Ellen Page,Susan Sarandon,0,0,0,0,90,,
236,Waiting for 'Superman',2010,7.5,81        ,10499,PG,https://imdb.com/title/tt1566648/,Documentary,,,Charles Adam,Charles Adams,Jonathan Alter,0,0,16,28,111,,6433688
237,A Cat in Paris,2010,6.9,63        ,10333,PG,https://imdb.com/title/tt1673702/,Animation,Adventure,Comedy,Dominique Blanc,Bernadette Lafont,Bruno Salomone,0,1,1,5,70,,2080634
238,Lottery Ticket,2010,5.0,50        ,10316,PG-13,https://imdb.com/title/tt0979434/,Comedy,,,Shad Moss,Brandon T. Jackson,Naturi Naughton,0,0,0,0,,17000000,24719879
239,Les émotifs anonymes,2010,6.9,69        ,10294,PG-13,https://imdb.com/title/tt1565958/,Comedy,Romance,,Benoît Poelvoorde,Isabelle Carré,Lorella Cravotta,0,0,2,4,80,,
240,Detective Dee: Mystery of the Phantom Flame,2010,6.6,75        ,10291,PG-13,https://imdb.com/title/tt1123373/,Action,Adventure,Drama,Tony Ka Fai Leung,Chao Deng,Carina Lau,0,0,10,17,,13000000,51899269
241,The Final,2010,5.4,,10245,R,https://imdb.com/title/tt1390535/,Drama,Horror,Thriller,Marc Donato,Jascha Washington,Whitney Hoy,0,0,0,1,93,1000000,28491
242,Dirty Girl,2010,6.4,37        ,10207,R,https://imdb.com/title/tt1107319/,Comedy,Drama,,Juno Temple,Jeremy Dozier,Milla Jovovich,0,0,0,0,90,4000000,143485
243,The Bang Bang Club,2010,7.0,48        ,9967,R,https://imdb.com/title/tt1173687/,Biography,Drama,History,Ryan Phillippe,Malin Akerman,Taylor Kitsch,0,0,0,13,106,,221292
244,Klown,2010,7.2,62        ,9911,R,https://imdb.com/title/tt1680136/,Comedy,,,Frank Hvam,Casper Christensen,Marcuz Jess Petersen,0,0,7,3,93,,13273759
245,Operation: Endgame,2010,4.9,,9909,R,https://imdb.com/title/tt1268987/,Action,Comedy,,Joe Anderson,Rob Corddry,Ellen Barkin,0,0,0,0,,,
246,Potiche,2010,6.4,68        ,9872,R,https://imdb.com/title/tt1521848/,Comedy,,,Catherine Deneuve,Gérard Depardieu,Fabrice Luchini,0,1,2,11,103,,32309881
247,Altitude,2010,4.8,,9703,R,https://imdb.com/title/tt1407049/,Horror,Mystery,Sci-Fi,Jessica Lowndes,Julianna Guill,Ryan Donowho,0,0,2,2,90,,
248,Open Season 3,2010,5.1,,9698,PG,https://imdb.com/title/tt1646926/,Animation,Adventure,Comedy,Matthew J. Munn,Nika Futterman,Maddie Taylor,0,0,0,0,75,,7487555
249,Legend of the Fist,2010,6.3,49        ,9573,R,https://imdb.com/title/tt1456661/,Action,Drama,History,Donnie Yen,Alex Ahlstrom,Shu Qi,0,0,0,4,106,,27390678
250,Shanghai,2010,6.4,36        ,9034,R,https://imdb.com/title/tt1092634/,Crime,Drama,Mystery,John Cusack,Li Gong,Yun-Fat Chow,0,0,0,0,105,50000000,15302850
251,Ca$h,2010,6.0,,8973,R,https://imdb.com/title/tt1106860/,Crime,Thriller,,Sean Bean,Chris Hemsworth,Victoria Profeta,0,0,0,0,108,7000000,46488
252,Why Did I Get Married Too?,2010,4.7,43        ,8911,PG-13,https://imdb.com/title/tt1391137/,Comedy,Drama,Romance,Janet Jackson,Tyler Perry,Jill Scott,0,0,1,5,,20000000,60673972
253,Boy Wonder,2010,6.8,,8746,R,https://imdb.com/title/tt1456060/,Action,Crime,Drama,Caleb Steinmeyer,Zulay Henao,Bill Sage,0,0,0,7,,,
254,Sound of Noise,2010,7.2,72        ,8724,R,https://imdb.com/title/tt1278449/,Comedy,Crime,Music,Bengt Braskered,Sanna Persson,Magnus Börjeson,0,0,8,5,102,4000000,456366
255,Chatroom,2010,5.5,,8665,R,https://imdb.com/title/tt1319704/,Drama,Thriller,,Jacob Anderson,Matthew Ashforde,Dorothy Atkinson,0,0,1,2,97,,683912
256,The Dead,2010,5.7,59        ,8657,R,https://imdb.com/title/tt1386925/,Action,Adventure,Drama,Rob Freeman,Prince David Oseia,David Dontoh,0,0,0,2,105,,4891
257,True Legend,2010,6.4,62        ,8304,R,https://imdb.com/title/tt1425257/,Action,Drama,History,Wenzhuo Zhao,Xun Zhou,Andy On,0,0,2,1,115,20000000,3481371
258,Father of Invention,2010,5.8,36        ,8120,PG-13,https://imdb.com/title/tt1381505/,Comedy,Drama,,Kevin Spacey,Camilla Belle,Heather Graham,0,0,0,0,93,,97778
259,Red Hill,2010,6.4,62        ,8071,R,https://imdb.com/title/tt1530983/,Thriller,Western,,Ryan Kwanten,Steve Bisley,Tommy Lewis,0,0,0,5,95,,324424
